Tail,Day,Month,Flight ID,Mach Indicated,Mach True,Pressure Altitude Indicated (ft),Pressure Altitude True (ft),Gross Weight Indicated (lb),Gross Weight Indicated (kg),Gross Weight True (lb),Gross Weight Effective (lb),W/delta Effective,Payload Weight (lb),Fuel Weight (lb),AoA True (deg),AoA Indicated (deg),True Track (deg),Latitude (deg),OAT (K),T Standard Day (K),ISA Deviation (deg C),theta,theta total,delta,delta total,KTAS,q (psf),g Effective (ft/sec^2),CL,CD Polar,Delta CD Reynolds,CD,L/D,Mach(L/D),FF Factor Eng 1,FF Factor Eng 2,Climb Rate (ft/min),Accel (knots/min),Excess Thrust Climb (lb),Excess Thrust Accel (lb),Excess Thrust Total (lb),Fnet Total (lb),Fnet Eng 1 (lb),Fnet Eng 2 (lb),Fnet Cor Eng 1 (lb),Fnet Cor Eng 2 (lb),Fnet Cor Total (lb),FHV ratio,FHV (BTU/lb),Wfdot Base Eng 1 (lb/hr),Wfdot Base Eng 2 (lb/hr),Fuel Flow Engine #1 (kg/hr),Fuel Flow Engine #2 (kg/hr),Wfdot Total (lb/hr),Wfdot Eng 1 (lb/hr),Wfdot Eng 2 (lb/hr),Wfdot Cor Total (lb/hr),Corrected Fuel Flow Engine #1 (lb/hr),Corrected Fuel Flow Engine #2 (lb/hr),Corrected Fuel Flow Engine #1 (kg/hr),Corrected Fuel Flow Engine #2 (kg/hr),Corrected N1 Engine #1 (%),Corrected N1 Engine #2 (%),N1 Eng 1 (%),N1 Eng 2 (%),SFC Baseline (1/hr),Specific Range (nm/lb),Specific Range (nm/kg)
1,105,3,1,0.771172352,0.770405756,36999.84154,36998.53029,141142.6735,64021.23979,141118.9495,140257.1212,655991.3353,24016.20299,21602.7465,3.276100824,3.27123487,51.89801197,46.79931595,219.952675,214.8485118,5.104163189,0.763327,0.853937736,0.213809411,0.316614903,445.2363624,187.9853554,31.97755826,0.556795998,0.032299612,0.000458354,0.033642506,16.55037233,12.75050211,0.999504002,1.011396278,-2.586835787,0.1987731,-8.238066331,24.37525026,16.13718393,8490.697056,4254.628904,4236.068152,19899.16569,19812.3559,39711.52159,0.995875994,18656.94133,2556.293243,2545.141454,1159.51511,1154.456744,5108.019185,2544.488388,2563.530798,17458.5457,8696.730611,8761.815093,3944.770649,3974.292473,96.22928518,96.14436515,88.92428103,88.84580749,0.600826371,0.087164191,0.192164148
1,105,3,1,0.771106434,0.770149063,37021.11127,37024.96289,140885.5377,63904.60493,140853.9938,139995.1402,655598.4045,24016.20299,21337.79086,3.277494547,3.225206293,51.85998863,46.86068763,219.6645601,214.7961435,4.868416576,0.762327122,0.852758875,0.213537951,0.31613468,444.7964085,187.6215921,31.97786811,0.556833486,0.032292749,0.000462609,0.033639897,16.55277007,12.74810037,0.9995269,1.013716,-9.552242028,-0.24146335,-30.36097762,-29.55498432,-59.91596194,8397.589313,4207.973265,4189.616048,19705.97376,19620.00676,39325.98052,0.995875994,18656.94133,2526.183927,2515.163489,1145.857754,1140.858968,5053.722377,2514.575722,2539.146654,17311.15784,8613.495953,8697.66189,3907.016043,3945.19307,95.95317679,95.86766471,88.60790771,88.52894163,0.600332694,0.088013622,0.194036821
1,105,3,1,0.771585994,0.771375217,37017.80869,37010.99402,140854.1623,63890.37328,140795.2886,139945.0992,654924.2033,24016.20299,21279.08559,3.253453151,3.221948295,52.16225402,47.38340598,219.0607086,214.8238187,4.236889985,0.760231507,0.850702055,0.213681367,0.316721332,444.8918076,188.3459036,31.97976624,0.554493829,0.032217345,0.000456434,0.03355832,16.52328941,12.74565596,1.000041648,1.013033919,5.746719391,-0.155041864,18.20248005,-18.97025752,-0.767777472,8468.798765,4243.655823,4225.142942,19859.73732,19773.09953,39632.83685,0.995875994,18656.94133,2546.125702,2535.018269,1154.903192,1149.864945,5093.19987,2535.73107,2557.4688,17435.10883,8680.347975,8754.760858,3937.33961,3971.092726,96.14263831,95.99201523,88.67573089,88.53680593,0.599984025,0.087350157,0.192574132
1,105,3,1,0.771584126,0.771167243,36996.32044,37002.03303,139365.3675,63215.06736,139349.964,138529.2085,648018.8662,24016.20299,19833.76097,3.209679333,3.229389996,52.03834929,48.50953717,218.8796176,214.8415722,4.038045437,0.759603046,0.849950067,0.213773419,0.316794189,444.5879801,188.325449,31.98454706,0.548943368,0.031933487,0.000456054,0.033274081,16.49762664,12.72242925,0.998890808,1.011908983,10.77544671,0.365574887,33.77778363,44.27761889,78.05540252,8474.972821,4246.749599,4228.223221,19865.65787,19778.99425,39644.65212,0.995875994,18656.94133,2546.585162,2535.475724,1155.111599,1150.072443,5088.35985,2533.270028,2555.089822,17422.2365,8673.763422,8748.473078,3934.352907,3968.240637,96.12854315,96.11776842,88.62353453,88.61360102,0.599655125,0.087373534,0.192625669
1,105,3,2,0.775633281,0.775245861,38012.84242,38017.30816,147259.3491,66795.71715,147205.291,146696.0223,720538.4815,22294.44789,29410.84315,3.632863026,3.632775911,334.9953669,45.73006476,215.1419565,212.8301091,2.311847411,0.746631812,0.836377873,0.203592211,0.302898634,443.1068829,181.2584378,32.0627398,0.603969916,0.03494242,0.000569236,0.036396196,16.59431426,12.86467345,0.997696128,1.011694086,-5.659904242,-0.175233619,-18.70407358,-22.47513554,-41.17920912,8798.958444,4409.096529,4389.861915,21656.50894,21562.03276,43218.5417,1.005434435,18479.57396,2628.188402,2616.722972,1192.126206,1186.925574,5298.093065,2636.383205,2661.70986,19125.86123,9517.216612,9608.64462,4316.936839,4358.407886,98.48944,98.38349366,90.07223423,89.97534238,0.596083208,0.083635164,0.184383975
1,105,3,2,0.775230198,0.775245562,38011.78878,38012.99104,144836.2685,65696.62631,144755.3291,144248.4468,708369.5325,22294.44789,26960.88123,3.551241231,3.554240996,334.8629244,45.0934575,215.2975626,212.8386621,2.458900468,0.747171829,0.836982732,0.203634459,0.302961403,443.2669262,181.295912,32.06138634,0.593770116,0.034389728,0.000568694,0.035842962,16.5658776,12.8426231,0.999820046,1.011882817,0.351058026,-0.692658347,1.141138998,-87.35681045,-86.21567146,8621.348774,4320.097565,4301.251208,21214.96321,21122.41327,42337.37648,1.005434435,18479.57396,2576.068211,2564.830154,1168.484885,1163.387388,5199.013184,2589.601593,2609.411592,18757.51777,9343.02264,9414.495129,4237.923782,4270.343158,97.84933357,97.78000047,89.51918533,89.45575472,0.596298619,0.08525982,0.187965727
1,105,3,2,0.775078468,0.775251475,38002.5442,38008.30876,144778.6147,65670.47496,144695.2469,144167.0364,707810.4368,22294.44789,26900.79899,3.547390684,3.510933948,334.9400692,43.12853673,215.2594664,212.8479387,2.411527745,0.74703962,0.836836001,0.203680292,0.303031327,443.2310877,181.3394829,32.05659708,0.59329242,0.034364235,0.000568081,0.035816856,16.5646147,12.84174198,1.000453924,1.01076571,2.078999532,-0.22083872,6.753177896,-27.83605873,-21.08288083,8682.230718,4350.605082,4331.625636,21359.97077,21266.78824,42626.75901,1.005434435,18479.57396,2594.04016,2582.723701,1176.636824,1171.503765,5234.036505,2609.3212,2624.715305,18881.17606,9412.821811,9468.354246,4269.584154,4294.773243,98.03593901,97.93411299,89.68204248,89.58889331,0.596248134,0.08468246,0.186692867
1,105,3,2,0.775330179,0.775934026,38014.25209,38009.26366,143615.7812,65143.02256,143532.988,142999.8192,702112.0265,22294.44789,25738.5401,3.497713503,3.504548397,335.1694678,42.40480685,215.4768361,212.8460468,2.630789259,0.747793983,0.837839388,0.203670944,0.303217945,443.8452483,181.6505981,32.05453458,0.587481044,0.034078129,0.00056558,0.035528248,16.53560391,12.83053772,0.999902409,1.011616185,0.145708528,-0.351503788,0.469298446,-43.94728484,-43.4779864,8604.516967,4311.663265,4292.853702,21169.75147,21077.39876,42247.15023,1.005434435,18479.57396,2573.250889,2562.025123,1167.20697,1162.115048,5192.853538,2586.982564,2605.870974,18709.87071,9320.907849,9388.962862,4227.892682,4258.761917,97.73515467,97.63540941,89.46047322,89.36917283,0.596811655,0.085472322,0.188434214
1,105,3,2,0.775211932,0.774354201,38000.90338,38007.4244,139979.0845,63493.44469,139917.78,139396.2914,684358.6346,22294.44789,22123.33208,3.404769922,3.412171231,335.242153,42.2619745,215.7179021,212.8496908,2.868211292,0.748630582,0.838410018,0.20368895,0.302780988,443.1892683,180.9276523,32.05413243,0.574965086,0.033363734,0.00057126,0.034819535,16.5127159,12.78669093,1.000851773,1.012996681,7.357236739,-0.374953637,23.15874976,-45.69780511,-22.53905535,8419.215303,4218.809897,4200.405406,20712.02147,20621.66561,41333.68708,1.005434435,18479.57396,2516.67701,2505.698047,1141.54549,1136.565516,5084.56685,2532.509016,2552.057834,18339.90706,9134.697476,9205.209581,4143.429078,4175.41283,97.20977891,97.09895319,89.00987374,88.90839647,0.596537192,0.087163623,0.192162895
1,105,3,2,0.775331803,0.775465907,38018.09659,38015.09919,139716.7599,63374.45624,139626.0351,139085.339,683083.9576,22294.44789,21831.58725,3.378039168,3.358402654,335.3620346,40.41129644,215.9522537,212.8344855,3.117768208,0.749443879,0.8395791,0.203613827,0.302995393,444.0665518,181.3806055,32.04945585,0.572249876,0.033261393,0.000568113,0.034714046,16.48467824,12.78330597,0.998955712,1.012362494,0.672437527,-0.026012125,2.110212575,-3.163178724,-1.052966149,8436.196272,4227.318942,4208.87733,20761.45318,20670.88167,41432.33485,1.005434435,18479.57396,2524.93291,2513.91793,1145.290303,1140.293992,5094.830247,2536.003406,2558.826841,18351.13302,9134.462502,9216.670518,4143.322495,4180.611424,97.23644763,97.0806167,89.09634613,88.95356051,0.597289427,0.087160225,0.192155404
1,105,3,2,0.775957417,0.77544547,37994.01814,37994.40244,139355.5903,63210.63246,139307.2749,138765.3413,680834.7644,22294.44789,21512.82703,3.363296753,3.350770359,335.7540583,40.36356578,215.9833838,212.8754899,3.107893883,0.749551913,0.839695376,0.203816474,0.303290943,444.0868534,181.5515552,32.04888498,0.570395692,0.03316411,0.000565584,0.034614235,16.47864516,12.77829074,0.999811841,1.013023512,2.517196234,-0.356390108,7.880432913,-43.23875702,-35.35832411,8385.560995,4201.945959,4183.615036,20616.32148,20526.3831,41142.70458,1.005434435,18479.57396,2509.92571,2498.976198,1138.483151,1133.516536,5068.369941,2523.090905,2545.279036,18236.77264,9078.468169,9158.304468,4117.923893,4154.137029,96.96518626,96.97306397,88.85394547,88.86116419,0.597324605,0.087619266,0.193167416
1,105,3,2,0.775655696,0.775495741,37992.5107,37995.60583,139357.5151,63211.50554,139273.8837,138725.7088,680679.6811,22294.44789,21479.4358,3.361441488,3.353864023,336.4831298,40.15830583,215.9734995,212.8731057,3.100393774,0.749517611,0.839668636,0.203804686,0.303288177,444.1054803,181.5645934,32.04741314,0.570191833,0.033155243,0.000565543,0.034605326,16.47699634,12.77784048,1.001612075,1.011452167,-15.95558759,0.630659385,-49.93309918,76.49241392,26.55931473,8445.915971,4232.189415,4213.726556,20765.90826,20675.31731,41441.22556,1.005434435,18479.57396,2528.014963,2516.986538,1146.688299,1141.685889,5105.497328,2545.850792,2559.646536,18370.82276,9160.591155,9210.231601,4155.174253,4177.69078,97.32757883,97.18798304,89.18460342,89.05668701,0.597330298,0.086985743,0.191770738
1,105,3,2,0.776033564,0.775591731,37988.28954,37993.71709,138914.1618,63010.40389,138884.8538,138336.1589,678706.6774,22294.44789,21090.40593,3.346667536,3.369734048,336.2876316,39.8527197,215.9702942,212.8768477,3.093446471,0.749506487,0.839678493,0.203823188,0.30334393,444.1571552,181.626031,32.04693795,0.568398367,0.033066692,0.000564936,0.034516168,16.4675975,12.77213245,0.999433539,1.012140351,-7.772300092,0.18139387,-24.25154605,21.93940626,-2.312139789,8398.194301,4208.27642,4189.917881,20646.70098,20556.63007,41203.33105,1.005434435,18479.57396,2513.867921,2502.901212,1140.271308,1135.296892,5073.151922,2526.097626,2547.054296,18250.97394,9087.79052,9163.183417,4122.15244,4156.350083,97.23294585,96.99672239,89.09841093,88.88194999,0.597362832,0.087550533,0.193015886
1,105,3,3,0.772721055,0.772462328,37004.55477,37001.56275,152635.6809,69234.38026,152524.1565,152023.1594,711125.4714,17555.50754,39468.64899,3.617410965,3.643640185,254.1079439,22.46012342,215.5234732,214.8425039,0.680969325,0.747955833,0.83721659,0.213778251,0.317197731,441.9072022,188.9627922,32.06836624,0.600383375,0.034644043,0.000451333,0.035979915,16.68662554,12.88978961,0.999497677,1.009899538,-6.761220462,0.342059363,-23.04110876,45.46506206,22.4239533,9132.90342,4576.434021,4556.469399,21407.38828,21313.99888,42721.38716,0.994676867,18679.43311,2725.44706,2713.55734,1236.241991,1230.848905,5435.410057,2709.577374,2725.832683,18727.65193,9335.822211,9391.829716,4234.657722,4260.062299,98.17764189,98.04920566,89.83209113,89.71457257,0.595539463,0.081301539,0.179239212
1,105,3,3,0.772276326,0.772662052,37011.71211,37007.08284,144902.8425,65726.82376,144817.3381,144338.3342,675356.9825,17555.50754,31761.83055,3.371612419,3.378858947,253.7059001,22.04977217,215.8147818,214.8315675,0.98321437,0.748966795,0.838394425,0.21372154,0.317174788,442.3200844,189.0103658,32.06762833,0.569890304,0.033041049,0.000451309,0.034376898,16.57771151,12.8089686,1.000009766,1.010977281,14.9318891,0.592345121,48.3357104,74.75204107,123.0877515,8829.858532,4424.580347,4405.278185,20702.54758,20612.23304,41314.78062,0.994676867,18679.43311,2637.133245,2625.628793,1196.183519,1190.965187,5263.442111,2623.12105,2640.321061,18123.70569,9032.240291,9091.4654,4096.95528,4123.819338,97.24451143,97.15482556,89.04084846,88.9587286,0.59601884,0.084036278,0.18526828
1,105,3,3,0.772268556,0.77259316,37002.21173,37002.10036,144667.6378,65620.13667,144582.7235,144103.6254,674097.3342,17555.50754,31527.21591,3.364195804,3.340980732,253.5367857,21.9226781,216.3381067,214.8414388,1.496667908,0.750782949,0.840411446,0.213772727,0.317229634,442.8165601,189.0219229,32.06743468,0.568928817,0.032989659,0.000450929,0.034325128,16.57470321,12.80550233,1.000644445,1.011080658,-26.01795306,-0.994417339,-84.19075072,-125.2881933,-209.478944,8484.711445,4251.629556,4233.081889,19888.54994,19801.78645,39690.33639,0.994676867,18679.43311,2537.008729,2525.941069,1150.767802,1145.747596,5065.4654,2525.130153,2540.335247,17418.05366,8682.884794,8735.168862,3938.490292,3962.205946,96.2386417,96.02799378,88.22577135,88.03266207,0.596714435,0.087418732,0.192725313
1,105,3,3,0.772559382,0.772622895,37018.74328,37012.80096,144409.8589,65503.21013,144341.2053,143862.8822,673317.3738,17555.50754,31285.69773,3.358427357,3.362041676,254.0485705,21.71419762,216.8953822,214.8202387,2.075143453,0.752716926,0.842583218,0.21366281,0.317075632,443.403594,188.939275,32.06742905,0.568226801,0.032954919,0.00045217,0.03429163,16.57042277,12.80268801,1.002255599,1.012299756,-2.965658812,0.02283179,-9.593367357,2.871807104,-6.721560253,8675.186211,4347.075129,4328.111082,20345.49262,20256.73573,40602.22836,0.994676867,18679.43311,2597.351267,2586.020364,1178.138717,1172.999106,5193.245354,2589.352617,2603.892737,17843.06968,8896.556205,8946.513478,4035.410014,4058.070252,96.80496256,96.69890059,88.85953246,88.7621757,0.597493991,0.085380829,0.188232507
1,105,3,3,0.772551514,0.77225521,36994.23503,36993.40764,143301.1326,65000.30035,143228.747,142752.2102,667496.6564,17555.50754,30173.23942,3.324891143,3.382614779,254.2987418,21.27908777,216.8688145,214.8586608,2.010153707,0.752624725,0.842394507,0.21386206,0.3172586,443.1654374,188.9355151,32.06700219,0.563851111,0.032719286,0.000451051,0.034054876,16.55713284,12.7863321,1.000472349,1.012281304,0.879443311,-0.45313537,2.823542183,-56.55582668,-53.7322845,8568.06302,4293.396447,4274.666573,20075.54047,19987.96124,40063.50171,0.994676867,18679.43311,2564.511028,2553.323389,1163.242635,1158.168008,5122.987617,2552.064691,2570.922926,17593.49572,8764.366144,8829.129579,3975.449611,4004.825811,96.33176799,96.36003271,88.41527339,88.44121533,0.597315216,0.086505272,0.19071148
1,105,3,3,0.771569451,0.771209052,37011.61396,37012.11304,140858.5592,63892.3677,140767.089,140288.8728,656568.3295,17555.50754,27711.58148,3.267284029,3.265918268,253.8009699,19.81253296,216.9572344,214.8216017,2.13563277,0.752931579,0.842494808,0.213669875,0.316653519,442.6553009,188.2546422,32.06474637,0.556125402,0.032293385,0.000457174,0.033635099,16.53407949,12.75123177,1.001899066,1.012528515,-20.57110871,0.096755074,-65.01845905,11.8676171,-53.15084195,8431.680315,4225.056028,4206.624288,19773.75627,19687.49357,39461.24983,0.994676867,18679.43311,2522.49435,2511.490008,1144.18419,1139.192705,5043.250419,2513.83166,2529.418759,17351.72266,8649.046974,8702.675687,3923.141715,3947.46729,96.07929816,95.8632382,88.18880111,87.99048504,0.597032166,0.087771827,0.193503754
1,105,3,3,0.771390218,0.771411743,37005.01005,37000.3265,140495.4284,63727.65432,140422.5235,139945.5406,654590.5629,17555.50754,27367.01599,3.250604127,3.275580723,253.9035979,19.76889528,216.6713138,214.8449531,1.826360669,0.751939316,0.841431535,0.213790954,0.316894933,442.4797874,188.4603431,32.06476073,0.554158869,0.032201813,0.000454959,0.033541312,16.52168155,12.74501916,0.999455694,1.011913228,-26.93299792,-0.577603143,-84.83045885,-70.67326626,-155.5037251,8314.913779,4166.545133,4148.368646,19488.87483,19403.85492,38892.72975,0.994676867,18679.43311,2486.248443,2475.402223,1127.743323,1122.823561,4963.226111,2471.667733,2491.558377,17074.16104,8502.867283,8571.293757,3856.835723,3887.873449,95.60605252,95.57338541,87.69902786,87.66906245,0.596717031,0.089151648,0.19654574
1,105,3,3,0.770308367,0.770389962,37002.603,36998.61358,140455.987,63709.76402,140367.4084,139887.8789,654266.9848,17555.50754,27311.90087,3.26456415,3.23612668,254.2833264,19.14395792,216.8615142,214.8483468,2.013167453,0.75259939,0.841933042,0.213808555,0.316608814,442.0876073,187.9768948,32.06413411,0.555355165,0.032227004,0.000458421,0.033569966,16.5432151,12.74472684,0.999512826,1.011324108,-15.28347599,0.64162135,-48.20250227,78.47393726,30.27143499,8486.177864,4252.364368,4233.813496,19888.65394,19801.89,39690.54394,0.994676867,18679.43311,2536.889922,2525.82278,1150.713912,1145.693941,5062.984312,2522.15639,2540.827922,17427.88975,8681.809146,8746.080608,3938.002386,3967.155431,96.20929993,96.05888644,88.27868015,88.14066538,0.596583383,0.087317594,0.192502342
1,105,3,3,0.770230297,0.770233506,37010.19751,37006.31648,138097.6998,62640.06292,138005.1717,137531.5479,643484.4252,17555.50754,24949.66418,3.193289771,3.141708672,254.3843003,18.68799526,217.1869307,214.8330858,2.353844922,0.75372872,0.843160088,0.213729412,0.316443886,442.3293263,187.8309986,32.06362954,0.546424628,0.031778626,0.000459955,0.033123121,16.49677356,12.70636774,0.999521529,1.012065694,12.37902944,0.509846858,38.42385591,61.30679742,99.73065333,8436.60619,4227.524349,4209.081841,19779.79683,19693.50778,39473.30462,0.994676867,18679.43311,2523.706043,2512.696415,1144.733805,1139.739922,5038.547966,2509.070927,2529.47704,17340.18265,8634.977466,8705.205185,3916.759894,3948.614651,96.049004,95.83935905,88.19579636,88.0032925,0.596970197,0.087789047,0.19354172
1,105,3,4,0.773896927,0.774253746,38001.5631,37996.19184,143343.8651,65019.68347,143335.3073,142594.3788,699681.6306,20798.4653,27036.84197,3.509599823,3.480469412,194.9438328,28.80464436,215.3535729,212.8719447,2.481628201,0.747366208,0.836970763,0.203798946,0.30291504,442.7574105,180.9783923,32.00773456,0.587991275,0.034044848,0.000570207,0.035499594,16.56332371,12.82421543,1.000535861,1.010665075,-5.583843565,-0.012532118,-17.96506092,-1.562404372,-19.52746529,8589.516309,4304.14654,4285.369769,21119.57213,21027.43833,42147.01046,0.999714318,18585.30948,2565.247953,2554.057099,1163.576899,1158.500813,5146.448214,2565.889334,2580.55888,18570.84332,9258.954294,9311.889024,4199.791022,4223.801812,97.73689776,97.61197769,89.41568207,89.30139756,0.595994567,0.086031646,0.189667313
1,105,3,4,0.77425926,0.774473084,37989.5527,37995.66542,142475.0536,64625.59721,142502.9219,141775.5028,695645.9712,20798.4653,26204.45664,3.47876323,3.498168824,194.2723553,30.18069891,215.3251979,212.8729877,2.452210226,0.747267735,0.836911252,0.203804102,0.302987029,442.8536606,181.0855268,32.00981319,0.584268748,0.033855712,0.000569351,0.035309603,16.54702119,12.81522252,0.99921863,1.012394816,-3.913501406,0.029102406,-12.51428328,3.607419445,-8.906863832,8559.13092,4288.920634,4270.210286,21044.32925,20952.5237,41996.85294,0.999714318,18585.30948,2556.367008,2545.214897,1159.54857,1154.490057,5129.666038,2553.639804,2576.026234,18506.5452,9212.890293,9293.654906,4178.896742,4215.530955,97.7012961,97.56127033,89.37993374,89.25183418,0.596039709,0.08633187,0.190329193
1,105,3,4,0.774455445,0.774537926,38000.77682,37999.69983,140196.1176,63591.88927,140178.9633,139469.8323,684465.511,20798.4653,23880.498,3.402477586,3.414937078,194.515264,30.64314963,215.0217534,212.8649947,2.156758682,0.746214657,0.835746834,0.203764587,0.302947301,442.5785591,181.0807344,32.01128793,0.574782098,0.033360673,0.000569626,0.034814839,16.5096871,12.78737881,1.000359683,1.013126958,12.15412313,-0.396781911,38.20471123,-48.38365748,-10.17894625,8437.578508,4228.011571,4209.566937,20749.49151,20658.97218,41408.46369,0.999714318,18585.30948,2518.391896,2507.405451,1142.323349,1137.339981,5058.172334,2518.578,2539.594334,18263.71681,9093.916205,9169.800603,4124.931004,4159.351588,97.30478598,97.14021819,88.95524741,88.80480087,0.595644514,0.087497722,0.192899458
1,105,3,4,0.774273744,0.773389691,37994.19134,37999.99885,140086.875,63542.33763,140104.9917,139410.7913,684185.5933,20798.4653,23806.52639,3.419444367,3.402268115,194.5103386,32.02682802,214.7813718,212.8644023,1.916969497,0.745380433,0.834547553,0.203761659,0.302606546,441.6753557,180.5416414,32.01463071,0.576254338,0.033396795,0.000573797,0.034855131,16.53284074,12.78632859,0.998052327,1.011373132,2.393721825,1.115428883,7.528105685,135.9580195,143.4861252,8575.841672,4297.294275,4278.547397,21089.80808,20997.80412,42087.6122,0.999714318,18585.30948,2556.331623,2545.179666,1159.532519,1154.474077,5124.014801,2550.623851,2573.390949,18535.5942,9226.618289,9308.975915,4185.123657,4222.480448,97.8505471,97.57416782,89.38997223,89.13748988,0.594870041,0.086197127,0.190032137
1,105,3,4,0.774044796,0.773581919,38001.65308,38004.63996,139734.6824,63382.58576,139780.9352,139100.5423,682815.2832,20798.4653,23482.46992,3.407031162,3.385074323,194.5235688,33.18431843,214.7747311,212.8552073,1.919523792,0.745357387,0.83456608,0.203716211,0.302595303,441.7783056,180.5911122,32.01743926,0.574814417,0.033328763,0.00057369,0.034786993,16.52383168,12.78253742,0.999857208,1.010577724,18.71837378,0.610559776,58.72414317,74.25463436,132.9787775,8551.15593,4284.924422,4266.231507,21033.79206,20942.03247,41975.82453,0.999714318,18585.30948,2549.250515,2538.12945,1156.320583,1151.276153,5112.40265,2548.158333,2564.244317,18494.07028,9217.939692,9276.130592,4181.187112,4207.58206,97.58139923,97.51161911,89.14508552,89.08133817,0.594934768,0.08641305,0.190508165
1,105,3,4,0.7737249,0.77391103,37995.65648,38000.20303,139553.9469,63300.60554,139551.0403,138881.1125,681592.7803,20798.4653,23252.57498,3.393392571,3.409164505,194.6670201,33.98192199,215.1648366,212.8639977,2.300838875,0.746711215,0.836158002,0.203759659,0.302756218,442.3674548,180.7833541,32.01959403,0.573297369,0.033261481,0.000571946,0.034717966,16.51298818,12.77958369,0.99950072,1.012677939,11.50669087,-0.198291128,36.05826108,-24.07759035,11.98067073,8422.397425,4220.404436,4201.992988,20712.6595,20622.30085,41334.96035,0.999714318,18585.30948,2513.679136,2502.71325,1140.185677,1135.211635,5045.424805,2511.706353,2533.718452,18224.70437,9072.59696,9152.107409,4115.260757,4151.32609,97.22757143,97.07821801,88.90652035,88.76994908,0.595601482,0.087676949,0.193294586
1,105,3,4,0.774049652,0.773653484,38000.54369,37991.67203,139329.5051,63198.80042,139317.6449,138654.2379,680200.3787,20798.4653,23019.17958,3.388207701,3.40836508,194.8813799,34.34990844,215.5353357,212.8808994,2.65443635,0.747997001,0.837538183,0.203843224,0.302804925,442.6008142,180.7371425,32.0208412,0.572507181,0.033211404,0.000571798,0.034667742,16.51411805,12.77620497,0.998855749,1.008761632,-2.315988248,0.105277291,-7.253778763,12.76246018,5.508681417,8401.611788,4209.988899,4191.622889,20653.07262,20562.97391,41216.04653,0.999714318,18585.30948,2509.21593,2498.269515,1138.1612,1133.19599,5025.067211,2505.628741,2519.43847,18133.29106,9041.728862,9091.562195,4101.259223,4123.863243,97.13046979,97.14077231,88.89100103,88.90042959,0.596014857,0.088078586,0.194180043
1,105,3,4,0.77393456,0.773706528,37995.03305,37997.27404,139293.8953,63182.6481,139312.7165,138653.4859,680379.8585,20798.4653,23014.25119,3.38855269,3.400372815,195.2198278,34.53219388,215.333877,212.8698007,2.464076371,0.747297855,0.836767612,0.203788346,0.302738939,442.4242507,180.7132633,32.0218003,0.572579725,0.033217028,0.000572313,0.034673881,16.51328618,12.77643732,0.999961492,1.012345707,-10.90232827,0.911847751,-34.12987205,110.5400547,76.41018266,8472.89071,4245.706268,4227.184442,20833.90123,20743.01367,41576.9149,0.999714318,18585.30948,2529.407826,2518.373324,1147.32009,1142.314925,5077.323933,2528.587846,2548.736088,18334.29254,9130.768469,9203.524072,4141.64691,4174.648296,97.37046631,97.31097694,89.06963668,89.01521878,0.595756669,0.087137291,0.192104842
1,105,3,4,0.774264445,0.774523989,38000.1145,38008.48273,139115.7573,63101.84604,139135.7407,138476.5814,679877.9503,20798.4653,22837.27538,3.371846661,3.388650236,194.8218045,34.72748628,215.2574081,212.847594,2.409814094,0.747032476,0.836659552,0.203678589,0.302815356,442.8130484,180.9977959,32.02162315,0.570950226,0.033160862,0.000570782,0.034616185,16.49373632,12.77479446,1.000084384,1.012920429,8.4255262,-0.165483229,26.31282935,-20.03534716,6.277482191,8401.98472,4210.175773,4191.808947,20670.68413,20580.5086,41251.19273,0.999714318,18585.30948,2509.119354,2498.17336,1138.117394,1133.152375,5038.342143,2508.614214,2529.727928,18190.11203,9056.942206,9133.169824,4108.15988,4142.736146,97.19137687,97.11281069,88.9000738,88.82821003,0.595965463,0.087888642,0.193761288
1,105,3,4,0.774748317,0.774980218,38003.87117,38003.21426,138854.207,62983.20884,138847.5996,138192.5967,678311.8869,20798.4653,22549.13428,3.35391595,3.358181995,195.2130226,34.7378556,214.802335,212.8580319,1.94430304,0.745453184,0.834996176,0.203730171,0.303025896,442.6052884,181.2569824,32.02226996,0.568964584,0.033074403,0.000568476,0.034527419,16.4786305,12.77061266,0.998929283,1.01269431,-3.558191176,1.220098799,-11.07061235,147.4165789,136.3459666,8522.515967,4270.573137,4251.942829,20961.90817,20870.46218,41832.37035,0.999714318,18585.30948,2543.171065,2532.076521,1153.562991,1148.53059,5103.209223,2539.722289,2563.486934,18429.83243,9172.004156,9257.828274,4160.351103,4199.280268,97.54651592,97.47624361,89.13617743,89.07196391,0.595510481,0.086730774,0.191208627
1,105,3,4,0.774843122,0.774452082,38008.7157,38009.18627,137031.303,62156.35347,137047.7895,136407.3491,669741.2948,20798.4653,20749.3242,3.304810807,3.307116494,195.5457589,35.11192252,214.9020428,212.8462002,2.05584267,0.745799212,0.835261709,0.203671702,0.302784038,442.4063036,180.9580705,32.02369546,0.562542079,0.032728078,0.00057113,0.034183748,16.45641905,12.744708,0.999632147,1.013402605,9.872330131,0.323777575,30.34841441,38.61455964,68.96297405,8357.968543,4188.119574,4169.848969,20563.09021,20473.38406,41036.47427,0.999714318,18585.30948,2493.797715,2482.918562,1131.167616,1126.232915,5007.645503,2492.168195,2515.477308,18096.2803,9006.023727,9090.256574,4085.063647,4123.271023,97.06328604,96.87519715,88.70871258,88.53681315,0.595445682,0.088346171,0.194769966
